,image_path,target
70,data/train/1/00071.jpg,0
71,data/train/1/00072.jpg,0
72,data/train/1/00073.jpg,0
73,data/train/1/00074.jpg,0
74,data/train/1/00075.jpg,0
75,data/train/1/00076.jpg,0
76,data/train/1/00077.jpg,0
77,data/train/1/00078.jpg,0
78,data/train/1/00079.jpg,0
79,data/train/1/00080.jpg,0
80,data/train/1/00081.jpg,0
81,data/train/1/00082.jpg,0
82,data/train/1/00083.jpg,0
83,data/train/1/00084.jpg,0
84,data/train/1/00085.jpg,0
85,data/train/1/00086.jpg,0
86,data/train/1/00087.jpg,0
87,data/train/1/00088.jpg,0
88,data/train/1/00089.jpg,0
89,data/train/1/00090.jpg,0
90,data/train/1/00091.jpg,0
91,data/train/1/00092.jpg,0
92,data/train/1/00093.jpg,0
93,data/train/1/00094.jpg,0
94,data/train/1/00095.jpg,0
95,data/train/1/00096.jpg,0
96,data/train/1/00097.jpg,0
97,data/train/1/00098.jpg,0
98,data/train/1/00099.jpg,0
99,data/train/1/00100.jpg,0
100,data/train/1/00101.jpg,0
101,data/train/1/00102.jpg,0
102,data/train/1/00103.jpg,0
103,data/train/1/00104.jpg,0
104,data/train/1/00105.jpg,0
105,data/train/1/00106.jpg,0
106,data/train/1/00107.jpg,0
107,data/train/1/00108.jpg,0
108,data/train/1/00109.jpg,0
109,data/train/1/00110.jpg,0
110,data/train/1/00111.jpg,0
111,data/train/1/00112.jpg,0
112,data/train/1/00113.jpg,0
113,data/train/1/00114.jpg,0
114,data/train/1/00115.jpg,0
115,data/train/1/00116.jpg,0
116,data/train/1/00117.jpg,0
117,data/train/1/00118.jpg,0
118,data/train/1/00119.jpg,0
119,data/train/1/00120.jpg,0
120,data/train/1/00121.jpg,0
121,data/train/1/00122.jpg,0
122,data/train/1/00123.jpg,0
123,data/train/1/00124.jpg,0
124,data/train/1/00125.jpg,0
125,data/train/1/00126.jpg,0
126,data/train/1/00127.jpg,0
127,data/train/1/00128.jpg,0
128,data/train/1/00129.jpg,0
129,data/train/1/00130.jpg,0
130,data/train/1/00131.jpg,0
131,data/train/1/00132.jpg,0
132,data/train/1/00133.jpg,0
133,data/train/1/00134.jpg,0
134,data/train/1/00135.jpg,0
135,data/train/1/00136.jpg,0
136,data/train/1/00137.jpg,0
137,data/train/1/00138.jpg,0
138,data/train/1/00139.jpg,0
139,data/train/1/00140.jpg,0
140,data/train/1/00141.jpg,0
141,data/train/1/00142.jpg,0
142,data/train/1/00143.jpg,0
143,data/train/1/00144.jpg,0
144,data/train/1/00145.jpg,0
145,data/train/1/00146.jpg,0
146,data/train/1/00147.jpg,0
147,data/train/1/00148.jpg,0
148,data/train/1/00149.jpg,0
149,data/train/1/00150.jpg,0
150,data/train/1/00151.jpg,0
151,data/train/1/00152.jpg,0
152,data/train/1/00153.jpg,0
153,data/train/1/00154.jpg,0
154,data/train/1/00155.jpg,0
155,data/train/1/00156.jpg,0
156,data/train/1/00157.jpg,0
157,data/train/1/00158.jpg,0
158,data/train/1/00159.jpg,0
159,data/train/1/00160.jpg,0
160,data/train/1/00161.jpg,0
161,data/train/1/00162.jpg,0
162,data/train/1/00163.jpg,0
163,data/train/1/00164.jpg,0
164,data/train/1/00165.jpg,0
165,data/train/1/00166.jpg,0
166,data/train/1/00167.jpg,0
167,data/train/1/00168.jpg,0
168,data/train/1/00169.jpg,0
169,data/train/1/00170.jpg,0
170,data/train/1/00171.jpg,0
171,data/train/1/00172.jpg,0
172,data/train/1/00173.jpg,0
173,data/train/1/00174.jpg,0
174,data/train/1/00175.jpg,0
175,data/train/1/00176.jpg,0
176,data/train/1/00177.jpg,0
177,data/train/1/00178.jpg,0
178,data/train/1/00179.jpg,0
179,data/train/1/00180.jpg,0
180,data/train/1/00181.jpg,0
181,data/train/1/00182.jpg,0
182,data/train/1/00183.jpg,0
183,data/train/1/00184.jpg,0
184,data/train/1/00185.jpg,0
185,data/train/1/00186.jpg,0
186,data/train/1/00187.jpg,0
187,data/train/1/00188.jpg,0
188,data/train/1/00189.jpg,0
189,data/train/1/00190.jpg,0
190,data/train/1/00191.jpg,0
191,data/train/1/00192.jpg,0
192,data/train/1/00193.jpg,0
193,data/train/1/00194.jpg,0
194,data/train/1/00195.jpg,0
195,data/train/1/00196.jpg,0
196,data/train/1/00197.jpg,0
197,data/train/1/00198.jpg,0
198,data/train/1/00199.jpg,0
199,data/train/1/00200.jpg,0
200,data/train/1/00201.jpg,0
201,data/train/1/00202.jpg,0
202,data/train/1/00203.jpg,0
203,data/train/1/00204.jpg,0
204,data/train/1/00205.jpg,0
205,data/train/1/00206.jpg,0
206,data/train/1/00207.jpg,0
207,data/train/1/00208.jpg,0
208,data/train/1/00209.jpg,0
209,data/train/1/00210.jpg,0
210,data/train/1/00211.jpg,0
211,data/train/1/00212.jpg,0
212,data/train/1/00213.jpg,0
213,data/train/1/00214.jpg,0
214,data/train/1/00215.jpg,0
215,data/train/1/00216.jpg,0
216,data/train/1/00217.jpg,0
217,data/train/1/00218.jpg,0
218,data/train/1/00219.jpg,0
219,data/train/1/00220.jpg,0
220,data/train/1/00221.jpg,0
221,data/train/1/00222.jpg,0
222,data/train/1/00223.jpg,0
223,data/train/1/00224.jpg,0
224,data/train/1/00225.jpg,0
225,data/train/1/00226.jpg,0
226,data/train/1/00227.jpg,0
227,data/train/1/00228.jpg,0
228,data/train/1/00229.jpg,0
229,data/train/1/00230.jpg,0
230,data/train/1/00231.jpg,0
231,data/train/1/00232.jpg,0
232,data/train/1/00233.jpg,0
233,data/train/1/00234.jpg,0
234,data/train/1/00235.jpg,0
235,data/train/1/00236.jpg,0
236,data/train/1/00237.jpg,0
237,data/train/1/00238.jpg,0
238,data/train/1/00239.jpg,0
239,data/train/1/00240.jpg,0
240,data/train/1/00241.jpg,0
241,data/train/1/00242.jpg,0
242,data/train/1/00243.jpg,0
243,data/train/1/00244.jpg,0
244,data/train/1/00245.jpg,0
245,data/train/1/00246.jpg,0
246,data/train/1/00247.jpg,0
247,data/train/1/00248.jpg,0
248,data/train/1/00249.jpg,0
249,data/train/1/00250.jpg,0
250,data/train/1/00251.jpg,0
251,data/train/1/00252.jpg,0
252,data/train/1/00253.jpg,0
253,data/train/1/00254.jpg,0
254,data/train/1/00255.jpg,0
255,data/train/1/00256.jpg,0
256,data/train/1/00257.jpg,0
257,data/train/1/00258.jpg,0
258,data/train/1/00259.jpg,0
259,data/train/1/00260.jpg,0
260,data/train/1/00261.jpg,0
261,data/train/1/00262.jpg,0
262,data/train/1/00263.jpg,0
263,data/train/1/00264.jpg,0
264,data/train/1/00265.jpg,0
265,data/train/1/00266.jpg,0
266,data/train/1/00267.jpg,0
267,data/train/1/00268.jpg,0
268,data/train/1/00269.jpg,0
269,data/train/1/00270.jpg,0
270,data/train/1/00271.jpg,0
271,data/train/1/00272.jpg,0
272,data/train/1/00273.jpg,0
273,data/train/1/00274.jpg,0
274,data/train/1/00275.jpg,0
275,data/train/1/00276.jpg,0
276,data/train/1/00277.jpg,0
277,data/train/1/00278.jpg,0
278,data/train/1/00279.jpg,0
279,data/train/1/00280.jpg,0
280,data/train/1/00281.jpg,0
281,data/train/1/00282.jpg,0
282,data/train/1/00283.jpg,0
283,data/train/1/00284.jpg,0
284,data/train/1/00285.jpg,0
285,data/train/1/00286.jpg,0
286,data/train/1/00287.jpg,0
287,data/train/1/00288.jpg,0
288,data/train/1/00289.jpg,0
289,data/train/1/00290.jpg,0
290,data/train/1/00291.jpg,0
291,data/train/1/00292.jpg,0
292,data/train/1/00293.jpg,0
293,data/train/1/00294.jpg,0
294,data/train/1/00295.jpg,0
295,data/train/1/00296.jpg,0
296,data/train/1/00297.jpg,0
297,data/train/1/00298.jpg,0
298,data/train/1/00299.jpg,0
299,data/train/1/00300.jpg,0
300,data/train/1/00301.jpg,0
301,data/train/1/00302.jpg,0
302,data/train/1/00303.jpg,0
303,data/train/1/00304.jpg,0
304,data/train/1/00305.jpg,0
305,data/train/1/00306.jpg,0
306,data/train/1/00307.jpg,0
307,data/train/1/00308.jpg,0
308,data/train/1/00309.jpg,0
309,data/train/1/00310.jpg,0
310,data/train/1/00311.jpg,0
311,data/train/1/00312.jpg,0
312,data/train/1/00313.jpg,0
313,data/train/1/00314.jpg,0
314,data/train/1/00315.jpg,0
315,data/train/1/00316.jpg,0
316,data/train/1/00317.jpg,0
317,data/train/1/00318.jpg,0
318,data/train/1/00319.jpg,0
319,data/train/1/00320.jpg,0
320,data/train/1/00321.jpg,0
321,data/train/1/00322.jpg,0
322,data/train/1/00323.jpg,0
323,data/train/1/00324.jpg,0
324,data/train/1/00325.jpg,0
325,data/train/1/00326.jpg,0
326,data/train/1/00327.jpg,0
327,data/train/1/00328.jpg,0
328,data/train/1/00329.jpg,0
329,data/train/1/00330.jpg,0
330,data/train/1/00331.jpg,0
331,data/train/1/00332.jpg,0
332,data/train/1/00333.jpg,0
333,data/train/1/00334.jpg,0
334,data/train/1/00335.jpg,0
335,data/train/1/00336.jpg,0
336,data/train/1/00337.jpg,0
337,data/train/1/00338.jpg,0
338,data/train/1/00339.jpg,0
339,data/train/1/00340.jpg,0
340,data/train/1/00341.jpg,0
341,data/train/1/00342.jpg,0
342,data/train/1/00343.jpg,0
343,data/train/1/00344.jpg,0
344,data/train/1/00345.jpg,0
345,data/train/1/00346.jpg,0
346,data/train/1/00347.jpg,0
347,data/train/1/00348.jpg,0
348,data/train/1/00349.jpg,0
349,data/train/1/00350.jpg,0
350,data/train/1/00351.jpg,0
351,data/train/1/00352.jpg,0
352,data/train/1/00353.jpg,0
353,data/train/1/00354.jpg,0
354,data/train/1/00355.jpg,0
355,data/train/1/00356.jpg,0
356,data/train/1/00357.jpg,0
357,data/train/1/00358.jpg,0
358,data/train/1/00359.jpg,0
359,data/train/1/00360.jpg,0
360,data/train/1/00361.jpg,0
361,data/train/1/00362.jpg,0
362,data/train/1/00363.jpg,0
363,data/train/1/00364.jpg,0
364,data/train/1/00365.jpg,0
365,data/train/1/00366.jpg,0
366,data/train/1/00367.jpg,0
367,data/train/1/00368.jpg,0
368,data/train/1/00369.jpg,0
369,data/train/1/00370.jpg,0
370,data/train/1/00371.jpg,0
371,data/train/1/00372.jpg,0
372,data/train/1/00373.jpg,0
373,data/train/1/00374.jpg,0
374,data/train/1/00375.jpg,0
375,data/train/1/00376.jpg,0
376,data/train/1/00377.jpg,0
377,data/train/1/00378.jpg,0
378,data/train/1/00379.jpg,0
379,data/train/1/00380.jpg,0
380,data/train/1/00381.jpg,0
381,data/train/1/00382.jpg,0
382,data/train/1/00383.jpg,0
383,data/train/1/00384.jpg,0
384,data/train/1/00385.jpg,0
385,data/train/1/00386.jpg,0
386,data/train/1/00387.jpg,0
387,data/train/1/00388.jpg,0
388,data/train/1/00389.jpg,0
389,data/train/1/00390.jpg,0
390,data/train/1/00391.jpg,0
391,data/train/1/00392.jpg,0
392,data/train/1/00393.jpg,0
393,data/train/1/00394.jpg,0
394,data/train/1/00395.jpg,0
395,data/train/1/00396.jpg,0
396,data/train/1/00397.jpg,0
397,data/train/1/00398.jpg,0
398,data/train/1/00399.jpg,0
399,data/train/1/00400.jpg,0
400,data/train/1/00401.jpg,0
401,data/train/1/00402.jpg,0
402,data/train/1/00403.jpg,0
403,data/train/1/00404.jpg,0
404,data/train/1/00405.jpg,0
405,data/train/1/00406.jpg,0
406,data/train/1/00407.jpg,0
407,data/train/1/00408.jpg,0
408,data/train/1/00409.jpg,0
409,data/train/1/00410.jpg,0
410,data/train/1/00411.jpg,0
411,data/train/1/00412.jpg,0
412,data/train/1/00413.jpg,0
413,data/train/1/00414.jpg,0
414,data/train/1/00415.jpg,0
415,data/train/1/00416.jpg,0
416,data/train/1/00417.jpg,0
417,data/train/1/00418.jpg,0
418,data/train/1/00419.jpg,0
419,data/train/1/00420.jpg,0
420,data/train/1/00421.jpg,0
421,data/train/1/00422.jpg,0
422,data/train/1/00423.jpg,0
423,data/train/1/00424.jpg,0
424,data/train/1/00425.jpg,0
425,data/train/1/00426.jpg,0
426,data/train/1/00427.jpg,0
427,data/train/1/00428.jpg,0
428,data/train/1/00429.jpg,0
429,data/train/1/00430.jpg,0
430,data/train/1/00431.jpg,0
431,data/train/1/00432.jpg,0
432,data/train/1/00433.jpg,0
433,data/train/1/00434.jpg,0
434,data/train/1/00435.jpg,0
435,data/train/1/00436.jpg,0
436,data/train/1/00437.jpg,0
437,data/train/1/00438.jpg,0
438,data/train/1/00439.jpg,0
439,data/train/1/00440.jpg,0
440,data/train/1/00441.jpg,0
441,data/train/1/00442.jpg,0
442,data/train/1/00443.jpg,0
443,data/train/1/00444.jpg,0
444,data/train/1/00445.jpg,0
445,data/train/1/00446.jpg,0
446,data/train/1/00447.jpg,0
447,data/train/1/00448.jpg,0
448,data/train/1/00449.jpg,0
449,data/train/1/00450.jpg,0
450,data/train/1/00451.jpg,0
451,data/train/1/00452.jpg,0
452,data/train/1/00453.jpg,0
453,data/train/1/00454.jpg,0
454,data/train/1/00455.jpg,0
455,data/train/1/00456.jpg,0
456,data/train/1/00457.jpg,0
457,data/train/1/00458.jpg,0
458,data/train/1/00459.jpg,0
459,data/train/1/00460.jpg,0
460,data/train/1/00461.jpg,0
461,data/train/1/00462.jpg,0
462,data/train/1/00463.jpg,0
463,data/train/1/00464.jpg,0
464,data/train/1/00465.jpg,0
465,data/train/1/00466.jpg,0
466,data/train/1/00467.jpg,0
467,data/train/1/00468.jpg,0
468,data/train/1/00469.jpg,0
469,data/train/1/00470.jpg,0
470,data/train/1/00471.jpg,0
471,data/train/1/00472.jpg,0
472,data/train/1/00473.jpg,0
473,data/train/1/00474.jpg,0
474,data/train/1/00475.jpg,0
475,data/train/1/00476.jpg,0
476,data/train/1/00477.jpg,0
477,data/train/1/00478.jpg,0
478,data/train/1/00479.jpg,0
479,data/train/1/00480.jpg,0
480,data/train/1/00481.jpg,0
481,data/train/1/00482.jpg,0
482,data/train/1/00483.jpg,0
483,data/train/1/00484.jpg,0
484,data/train/1/00485.jpg,0
485,data/train/1/00486.jpg,0
486,data/train/1/00487.jpg,0
487,data/train/1/00488.jpg,0
488,data/train/1/00489.jpg,0
489,data/train/1/00490.jpg,0
490,data/train/1/00491.jpg,0
491,data/train/1/00492.jpg,0
492,data/train/1/00493.jpg,0
493,data/train/1/00494.jpg,0
494,data/train/1/00495.jpg,0
495,data/train/1/00496.jpg,0
496,data/train/1/00497.jpg,0
497,data/train/1/00498.jpg,0
498,data/train/1/00499.jpg,0
499,data/train/1/00500.jpg,0
500,data/train/1/00501.jpg,0
501,data/train/1/00502.jpg,0
502,data/train/1/00503.jpg,0
503,data/train/1/00504.jpg,0
504,data/train/1/00505.jpg,0
505,data/train/1/00506.jpg,0
506,data/train/1/00507.jpg,0
507,data/train/1/00508.jpg,0
508,data/train/1/00509.jpg,0
509,data/train/1/00510.jpg,0
510,data/train/1/00511.jpg,0
511,data/train/1/00512.jpg,0
512,data/train/1/00513.jpg,0
513,data/train/1/00514.jpg,0
514,data/train/1/00515.jpg,0
515,data/train/1/00516.jpg,0
516,data/train/1/00517.jpg,0
517,data/train/1/00518.jpg,0
518,data/train/1/00519.jpg,0
519,data/train/1/00520.jpg,0
520,data/train/1/00521.jpg,0
521,data/train/1/00522.jpg,0
522,data/train/1/00523.jpg,0
523,data/train/1/00524.jpg,0
524,data/train/1/00525.jpg,0
525,data/train/1/00526.jpg,0
526,data/train/1/00527.jpg,0
527,data/train/1/00528.jpg,0
528,data/train/1/00529.jpg,0
529,data/train/1/00530.jpg,0
530,data/train/1/00531.jpg,0
531,data/train/1/00532.jpg,0
532,data/train/1/00533.jpg,0
533,data/train/1/00534.jpg,0
534,data/train/1/00535.jpg,0
535,data/train/1/00536.jpg,0
536,data/train/1/00537.jpg,0
537,data/train/1/00538.jpg,0
538,data/train/1/00539.jpg,0
539,data/train/1/00540.jpg,0
540,data/train/1/00541.jpg,0
541,data/train/1/00542.jpg,0
542,data/train/1/00543.jpg,0
543,data/train/1/00544.jpg,0
544,data/train/1/00545.jpg,0
545,data/train/1/00546.jpg,0
546,data/train/1/00547.jpg,0
547,data/train/1/00548.jpg,0
548,data/train/1/00549.jpg,0
549,data/train/1/00550.jpg,0
550,data/train/1/00551.jpg,0
551,data/train/1/00552.jpg,0
552,data/train/1/00553.jpg,0
553,data/train/1/00554.jpg,0
554,data/train/1/00555.jpg,0
555,data/train/1/00556.jpg,0
556,data/train/1/00557.jpg,0
557,data/train/1/00558.jpg,0
558,data/train/1/00559.jpg,0
559,data/train/1/00560.jpg,0
560,data/train/1/00561.jpg,0
561,data/train/1/00562.jpg,0
562,data/train/1/00563.jpg,0
563,data/train/1/00564.jpg,0
564,data/train/1/00565.jpg,0
565,data/train/1/00566.jpg,0
566,data/train/1/00567.jpg,0
567,data/train/1/00568.jpg,0
568,data/train/1/00569.jpg,0
569,data/train/1/00570.jpg,0
570,data/train/1/00571.jpg,0
571,data/train/1/00572.jpg,0
572,data/train/1/00573.jpg,0
573,data/train/1/00574.jpg,0
574,data/train/1/00575.jpg,0
575,data/train/1/00576.jpg,0
576,data/train/1/00577.jpg,0
577,data/train/1/00578.jpg,0
578,data/train/1/00579.jpg,0
579,data/train/1/00580.jpg,0
580,data/train/1/00581.jpg,0
581,data/train/1/00582.jpg,0
582,data/train/1/00583.jpg,0
583,data/train/1/00584.jpg,0
584,data/train/1/00585.jpg,0
585,data/train/1/00586.jpg,0
586,data/train/1/00587.jpg,0
587,data/train/1/00588.jpg,0
588,data/train/1/00589.jpg,0
589,data/train/1/00590.jpg,0
590,data/train/1/00591.jpg,0
591,data/train/1/00592.jpg,0
592,data/train/1/00593.jpg,0
593,data/train/1/00594.jpg,0
594,data/train/1/00595.jpg,0
595,data/train/1/00596.jpg,0
596,data/train/1/00597.jpg,0
597,data/train/1/00598.jpg,0
598,data/train/1/00599.jpg,0
599,data/train/1/00600.jpg,0
600,data/train/1/00601.jpg,0
601,data/train/1/00602.jpg,0
602,data/train/1/00603.jpg,0
603,data/train/1/00604.jpg,0
604,data/train/1/00605.jpg,0
605,data/train/1/00606.jpg,0
606,data/train/1/00607.jpg,0
607,data/train/1/00608.jpg,0
608,data/train/1/00609.jpg,0
609,data/train/1/00610.jpg,0
610,data/train/1/00611.jpg,0
611,data/train/1/00612.jpg,0
612,data/train/1/00613.jpg,0
613,data/train/1/00614.jpg,0
614,data/train/1/00615.jpg,0
615,data/train/1/00616.jpg,0
616,data/train/1/00617.jpg,0
617,data/train/1/00618.jpg,0
618,data/train/1/00619.jpg,0
619,data/train/1/00620.jpg,0
620,data/train/1/00621.jpg,0
621,data/train/1/00622.jpg,0
622,data/train/1/00623.jpg,0
623,data/train/1/00624.jpg,0
624,data/train/1/00625.jpg,0
625,data/train/1/00626.jpg,0
626,data/train/1/00627.jpg,0
627,data/train/1/00628.jpg,0
628,data/train/1/00629.jpg,0
629,data/train/1/00630.jpg,0
630,data/train/1/00631.jpg,0
631,data/train/1/00632.jpg,0
632,data/train/1/00633.jpg,0
633,data/train/1/00634.jpg,0
634,data/train/1/00635.jpg,0
635,data/train/1/00636.jpg,0
636,data/train/1/00637.jpg,0
637,data/train/1/00638.jpg,0
638,data/train/1/00639.jpg,0
639,data/train/1/00640.jpg,0
640,data/train/1/00641.jpg,0
641,data/train/1/00642.jpg,0
642,data/train/1/00643.jpg,0
643,data/train/1/00644.jpg,0
644,data/train/1/00645.jpg,0
645,data/train/1/00646.jpg,0
646,data/train/1/00647.jpg,0
647,data/train/1/00648.jpg,0
648,data/train/1/00649.jpg,0
649,data/train/1/00650.jpg,0
650,data/train/1/00651.jpg,0
651,data/train/1/00652.jpg,0
652,data/train/1/00653.jpg,0
653,data/train/1/00654.jpg,0
654,data/train/1/00655.jpg,0
655,data/train/1/00656.jpg,0
656,data/train/1/00657.jpg,0
657,data/train/1/00658.jpg,0
658,data/train/1/00659.jpg,0
659,data/train/1/00660.jpg,0
660,data/train/1/00661.jpg,0
661,data/train/1/00662.jpg,0
662,data/train/1/00663.jpg,0
663,data/train/1/00664.jpg,0
664,data/train/1/00665.jpg,0
665,data/train/1/00666.jpg,0
666,data/train/1/00667.jpg,0
667,data/train/1/00668.jpg,0
668,data/train/1/00669.jpg,0
669,data/train/1/00670.jpg,0
670,data/train/1/00671.jpg,0
671,data/train/1/00672.jpg,0
672,data/train/1/00673.jpg,0
673,data/train/1/00674.jpg,0
674,data/train/1/00675.jpg,0
675,data/train/1/00676.jpg,0
676,data/train/1/00677.jpg,0
677,data/train/1/00678.jpg,0
678,data/train/1/00679.jpg,0
679,data/train/1/00680.jpg,0
680,data/train/1/00681.jpg,0
681,data/train/1/00682.jpg,0
682,data/train/1/00683.jpg,0
683,data/train/1/00684.jpg,0
684,data/train/1/00685.jpg,0
685,data/train/1/00686.jpg,0
686,data/train/1/00687.jpg,0
687,data/train/1/00688.jpg,0
688,data/train/1/00689.jpg,0
689,data/train/1/00690.jpg,0
690,data/train/1/00691.jpg,0
691,data/train/1/00692.jpg,0
692,data/train/1/00693.jpg,0
693,data/train/1/00694.jpg,0
694,data/train/1/00695.jpg,0
695,data/train/1/00696.jpg,0
696,data/train/1/00697.jpg,0
697,data/train/1/00698.jpg,0
698,data/train/1/00699.jpg,0
699,data/train/1/00700.jpg,0
700,data/train/1/00701.jpg,0
701,data/train/1/00702.jpg,0
702,data/train/1/00703.jpg,0
703,data/train/1/00704.jpg,0
704,data/train/1/00705.jpg,0
705,data/train/1/00706.jpg,0
706,data/train/1/00707.jpg,0
707,data/train/1/00708.jpg,0
708,data/train/1/00709.jpg,0
709,data/train/1/00710.jpg,0
710,data/train/1/00711.jpg,0
711,data/train/1/00712.jpg,0
712,data/train/1/00713.jpg,0
713,data/train/1/00714.jpg,0
714,data/train/1/00715.jpg,0
715,data/train/1/00716.jpg,0
716,data/train/1/00717.jpg,0
717,data/train/1/00718.jpg,0
718,data/train/1/00719.jpg,0
719,data/train/1/00720.jpg,0
720,data/train/1/00721.jpg,0
721,data/train/1/00722.jpg,0
722,data/train/1/00723.jpg,0
723,data/train/1/00724.jpg,0
724,data/train/1/00725.jpg,0
725,data/train/1/00726.jpg,0
726,data/train/1/00727.jpg,0
727,data/train/1/00728.jpg,0
728,data/train/1/00729.jpg,0
729,data/train/1/00730.jpg,0
730,data/train/1/00731.jpg,0
731,data/train/1/00732.jpg,0
732,data/train/1/00733.jpg,0
733,data/train/1/00734.jpg,0
734,data/train/1/00735.jpg,0
735,data/train/1/00736.jpg,0
736,data/train/1/00737.jpg,0
737,data/train/1/00738.jpg,0
738,data/train/1/00739.jpg,0
739,data/train/1/00740.jpg,0
740,data/train/1/00741.jpg,0
741,data/train/1/00742.jpg,0
742,data/train/1/00743.jpg,0
743,data/train/1/00744.jpg,0
744,data/train/1/00745.jpg,0
745,data/train/1/00746.jpg,0
746,data/train/1/00747.jpg,0
747,data/train/1/00748.jpg,0
748,data/train/1/00749.jpg,0
749,data/train/1/00750.jpg,0
750,data/train/1/00751.jpg,0
751,data/train/1/00752.jpg,0
752,data/train/1/00753.jpg,0
753,data/train/1/00754.jpg,0
754,data/train/1/00755.jpg,0
755,data/train/1/00756.jpg,0
756,data/train/1/00757.jpg,0
757,data/train/1/00758.jpg,0
758,data/train/1/00759.jpg,0
759,data/train/1/00760.jpg,0
760,data/train/1/00761.jpg,0
761,data/train/1/00762.jpg,0
762,data/train/1/00763.jpg,0
763,data/train/1/00764.jpg,0
764,data/train/1/00765.jpg,0
765,data/train/1/00766.jpg,0
766,data/train/1/00767.jpg,0
767,data/train/1/00768.jpg,0
768,data/train/1/00769.jpg,0
769,data/train/1/00770.jpg,0
770,data/train/1/00771.jpg,0
771,data/train/1/00772.jpg,0
772,data/train/1/00773.jpg,0
773,data/train/1/00774.jpg,0
774,data/train/1/00775.jpg,0
775,data/train/1/00776.jpg,0
776,data/train/1/00777.jpg,0
777,data/train/1/00778.jpg,0
778,data/train/1/00779.jpg,0
779,data/train/1/00780.jpg,0
780,data/train/1/00781.jpg,0
781,data/train/1/00782.jpg,0
782,data/train/1/00783.jpg,0
783,data/train/1/00784.jpg,0
784,data/train/1/00785.jpg,0
785,data/train/1/00786.jpg,0
786,data/train/1/00787.jpg,0
787,data/train/1/00788.jpg,0
788,data/train/1/00789.jpg,0
789,data/train/1/00790.jpg,0
790,data/train/1/00791.jpg,0
791,data/train/1/00792.jpg,0
792,data/train/1/00793.jpg,0
793,data/train/1/00794.jpg,0
794,data/train/1/00795.jpg,0
795,data/train/1/00796.jpg,0
796,data/train/1/00797.jpg,0
797,data/train/1/00798.jpg,0
798,data/train/1/00799.jpg,0
799,data/train/1/00800.jpg,0
800,data/train/1/00801.jpg,0
801,data/train/1/00802.jpg,0
802,data/train/1/00803.jpg,0
803,data/train/1/00804.jpg,0
804,data/train/1/00805.jpg,0
805,data/train/1/00806.jpg,0
806,data/train/1/00807.jpg,0
807,data/train/1/00808.jpg,0
808,data/train/1/00809.jpg,0
809,data/train/1/00810.jpg,0
810,data/train/1/00811.jpg,0
811,data/train/1/00812.jpg,0
812,data/train/1/00813.jpg,0
813,data/train/1/00814.jpg,0
814,data/train/1/00815.jpg,0
815,data/train/1/00816.jpg,0
816,data/train/1/00817.jpg,0
817,data/train/1/00818.jpg,0
818,data/train/1/00819.jpg,0
819,data/train/1/00820.jpg,0
820,data/train/1/00821.jpg,0
821,data/train/1/00822.jpg,0
